SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
40,3,6,1,0,Alabama,Alabama,4779736,4903185
50,3,6,1,1,Alabama,Autauga County,54571,55869
50,3,6,1,3,Alabama,Baldwin County,182265,223234
50,3,6,1,5,Alabama,Barbour County,27457,24686
50,3,6,1,7,Alabama,Bibb County,22915,22394
50,3,6,1,9,Alabama,Blount County,57322,57826
50,3,6,1,11,Alabama,Bullock County,10914,10101
50,3,6,1,13,Alabama,Butler County,20947,19448
50,3,6,1,15,Alabama,Calhoun County,118572,113605
50,3,6,1,17,Alabama,Chambers County,34215,33254
50,3,6,1,19,Alabama,Cherokee County,25989,26196
50,3,6,1,21,Alabama,Chilton County,43643,44428
50,3,6,1,23,Alabama,Choctaw County,13859,12589
50,3,6,1,25,Alabama,Clarke County,25833,23622
50,3,6,1,27,Alabama,Clay County,13932,13235
50,3,6,1,29,Alabama,Cleburne County,14972,14910
50,3,6,1,31,Alabama,Coffee County,49948,52342
50,3,6,1,33,Alabama,Colbert County,54428,55241
50,3,6,1,35,Alabama,Conecuh County,13228,12067
50,3,6,1,37,Alabama,Coosa County,11539,10663
50,3,6,1,39,Alabama,Covington County,37765,37049
50,3,6,1,41,Alabama,Crenshaw County,13906,13772
50,3,6,1,43,Alabama,Cullman County,80406,83768
50,3,6,1,45,Alabama,Dale County,50251,49172
50,3,6,1,47,Alabama,Dallas County,43820,37196
50,3,6,1,49,Alabama,DeKalb County,71109,71513
50,3,6,1,51,Alabama,Elmore County,79303,81209
50,3,6,1,53,Alabama,Escambia County,38319,36633
50,3,6,1,55,Alabama,Etowah County,104430,102268
50,3,6,1,57,Alabama,Fayette County,17241,16302
50,3,6,1,59,Alabama,Franklin County,31704,31362
50,3,6,1,61,Alabama,Geneva County,26790,26271
50,3,6,1,63,Alabama,Greene County,9045,8111
50,3,6,1,65,Alabama,Hale County,15760,14651
50,3,6,1,67,Alabama,Henry County,17302,17205
50,3,6,1,69,Alabama,Houston County,101547,105882
50,3,6,1,71,Alabama,Jackson County,53227,51626
50,3,6,1,73,Alabama,Jefferson County,658466,658573
50,3,6,1,75,Alabama,Lamar County,14564,13805
50,3,6,1,77,Alabama,Lauderdale County,92709,92729
50,3,6,1,79,Alabama,Lawrence County,34339,32924
50,3,6,1,81,Alabama,Lee County,140247,164542
50,3,6,1,83,Alabama,Limestone County,82782,98915
50,3,6,1,85,Alabama,Lowndes County,11299,9726
50,3,6,1,87,Alabama,Macon County,21452,18068
50,3,6,1,89,Alabama,Madison County,334811,372909
50,3,6,1,91,Alabama,Marengo County,21027,18863
50,3,6,1,93,Alabama,Marion County,30776,29709
50,3,6,1,95,Alabama,Marshall County,93019,96774
50,3,6,1,97,Alabama,Mobile County,412992,413210
50,3,6,1,99,Alabama,Monroe County,23068,20733
50,3,6,1,101,Alabama,Montgomery County,229363,226486
50,3,6,1,103,Alabama,Morgan County,119490,119679
50,3,6,1,105,Alabama,Perry County,10591,8923
50,3,6,1,107,Alabama,Pickens County,19746,19930
50,3,6,1,109,Alabama,Pike County,32899,33114
50,3,6,1,111,Alabama,Randolph County,22913,22722
50,3,6,1,113,Alabama,Russell County,52947,57961
50,3,6,1,115,Alabama,St. Clair County,83593,89512
50,3,6,1,117,Alabama,Shelby County,195085,217702
50,3,6,1,119,Alabama,Sumter County,13763,12427
50,3,6,1,121,Alabama,Talladega County,82291,79978
50,3,6,1,123,Alabama,Tallapoosa County,41616,40367
50,3,6,1,125,Alabama,Tuscaloosa County,194656,209355
50,3,6,1,127,Alabama,Walker County,67023,63521
50,3,6,1,129,Alabama,Washington County,17581,16326
50,3,6,1,131,Alabama,Wilcox County,11670,10373
50,3,6,1,133,Alabama,Winston County,24484,23629
40,4,9,2,0,Alaska,Alaska,710231,731545
50,4,9,2,13,Alaska,Aleutians East Borough,3141,3337
50,4,9,2,16,Alaska,Aleutians West Census Area,5561,5634
50,4,9,2,20,Alaska,Anchorage Municipality,291826,288000
50,4,9,2,50,Alaska,Bethel Census Area,17013,18386
50,4,9,2,60,Alaska,Bristol Bay Borough,997,836
50,4,9,2,68,Alaska,Denali Borough,1826,2097
50,4,9,2,70,Alaska,Dillingham Census Area,4847,4916
50,4,9,2,90,Alaska,Fairbanks North Star Borough,97581,96849
50,4,9,2,100,Alaska,Haines Borough,2508,2530
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2150,2148
50,4,9,2,110,Alaska,Juneau City and Borough,31275,31974
50,4,9,2,122,Alaska,Kenai Peninsula Borough,55400,58708
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13477,13901
50,4,9,2,150,Alaska,Kodiak Island Borough,13592,12998
50,4,9,2,158,Alaska,Kusilvak Census Area,7459,8314
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1631,1592
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,88995,108317
50,4,9,2,180,Alaska,Nome Census Area,9492,10004
50,4,9,2,185,Alaska,North Slope Borough,9430,9832
50,4,9,2,188,Alaska,Northwest Arctic Borough,7523,7621
50,4,9,2,195,Alaska,Petersburg Borough,3815,3266
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5559,6203
50,4,9,2,220,Alaska,Sitka City and Borough,8881,8493
50,4,9,2,230,Alaska,Skagway Municipality,968,1183
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,7029,6893
50,4,9,2,261,Alaska,Valdez-Cordova Census Area,9636,9202
50,4,9,2,275,Alaska,Wrangell City and Borough,2369,2502
50,4,9,2,282,Alaska,Yakutat City and Borough,662,579
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5588,5230
40,4,8,4,0,Arizona,Arizona,6392017,7278717
50,4,8,4,1,Arizona,Apache County,71518,71887
50,4,8,4,3,Arizona,Cochise County,131346,125922
50,4,8,4,5,Arizona,Coconino County,134421,143476
50,4,8,4,7,Arizona,Gila County,53597,54018
50,4,8,4,9,Arizona,Graham County,37220,38837
50,4,8,4,11,Arizona,Greenlee County,8437,9498
50,4,8,4,12,Arizona,La Paz County,20489,21108
50,4,8,4,13,Arizona,Maricopa County,3817117,4485414
50,4,8,4,15,Arizona,Mohave County,200186,212181
50,4,8,4,17,Arizona,Navajo County,107449,110924
50,4,8,4,19,Arizona,Pima County,980263,1047279
50,4,8,4,21,Arizona,Pinal County,375770,462789
50,4,8,4,23,Arizona,Santa Cruz County,47420,46498
50,4,8,4,25,Arizona,Yavapai County,211033,235099
50,4,8,4,27,Arizona,Yuma County,195751,213787
40,3,7,5,0,Arkansas,Arkansas,2915918,3017804
50,3,7,5,1,Arkansas,Arkansas County,19019,17486
50,3,7,5,3,Arkansas,Ashley County,21853,19657
50,3,7,5,5,Arkansas,Baxter County,41513,41932
50,3,7,5,7,Arkansas,Benton County,221339,279141
50,3,7,5,9,Arkansas,Boone County,36903,37432
50,3,7,5,11,Arkansas,Bradley County,11508,10763
50,3,7,5,13,Arkansas,Calhoun County,5368,5189
50,3,7,5,15,Arkansas,Carroll County,27446,28380
50,3,7,5,17,Arkansas,Chicot County,11800,10118
50,3,7,5,19,Arkansas,Clark County,22995,22320
50,3,7,5,21,Arkansas,Clay County,16083,14551
50,3,7,5,23,Arkansas,Cleburne County,25970,24919
50,3,7,5,25,Arkansas,Cleveland County,8689,7956
50,3,7,5,27,Arkansas,Columbia County,24552,23457
50,3,7,5,29,Arkansas,Conway County,21273,20846
50,3,7,5,31,Arkansas,Craighead County,96443,110332
50,3,7,5,33,Arkansas,Crawford County,61948,63257
50,3,7,5,35,Arkansas,Crittenden County,50902,47955
50,3,7,5,37,Arkansas,Cross County,17870,16419
50,3,7,5,39,Arkansas,Dallas County,8116,7009
50,3,7,5,41,Arkansas,Desha County,13008,11361
50,3,7,5,43,Arkansas,Drew County,18509,18219
50,3,7,5,45,Arkansas,Faulkner County,113237,126007
50,3,7,5,47,Arkansas,Franklin County,18125,17715
50,3,7,5,49,Arkansas,Fulton County,12245,12477
50,3,7,5,51,Arkansas,Garland County,96024,99386
50,3,7,5,53,Arkansas,Grant County,17853,18265
50,3,7,5,55,Arkansas,Greene County,42090,45325
50,3,7,5,57,Arkansas,Hempstead County,22609,21532
50,3,7,5,59,Arkansas,Hot Spring County,32923,33771
50,3,7,5,61,Arkansas,Howard County,13789,13202
50,3,7,5,63,Arkansas,Independence County,36647,37825
50,3,7,5,65,Arkansas,Izard County,13696,13629
50,3,7,5,67,Arkansas,Jackson County,17997,16719
50,3,7,5,69,Arkansas,Jefferson County,77435,66824
50,3,7,5,71,Arkansas,Johnson County,25540,26578
50,3,7,5,73,Arkansas,Lafayette County,7645,6624
50,3,7,5,75,Arkansas,Lawrence County,17415,16406
50,3,7,5,77,Arkansas,Lee County,10424,8857
50,3,7,5,79,Arkansas,Lincoln County,14134,13024
50,3,7,5,81,Arkansas,Little River County,13171,12259
50,3,7,5,83,Arkansas,Logan County,22353,21466
50,3,7,5,85,Arkansas,Lonoke County,68356,73309
50,3,7,5,87,Arkansas,Madison County,15717,16576
50,3,7,5,89,Arkansas,Marion County,16653,16694
50,3,7,5,91,Arkansas,Miller County,43462,43257
50,3,7,5,93,Arkansas,Mississippi County,46480,40651
50,3,7,5,95,Arkansas,Monroe County,8149,6701
50,3,7,5,97,Arkansas,Montgomery County,9487,8986
50,3,7,5,99,Arkansas,Nevada County,8997,8252
50,3,7,5,101,Arkansas,Newton County,8330,7753
50,3,7,5,103,Arkansas,Ouachita County,26120,23382
50,3,7,5,105,Arkansas,Perry County,10445,10455
50,3,7,5,107,Arkansas,Phillips County,21757,17782
50,3,7,5,109,Arkansas,Pike County,11291,10718
50,3,7,5,111,Arkansas,Poinsett County,24583,23528
50,3,7,5,113,Arkansas,Polk County,20662,19964
50,3,7,5,115,Arkansas,Pope County,61754,64072
50,3,7,5,117,Arkansas,Prairie County,8715,8062
50,3,7,5,119,Arkansas,Pulaski County,382748,391911
50,3,7,5,121,Arkansas,Randolph County,17969,17958
50,3,7,5,123,Arkansas,St. Francis County,28258,24994
50,3,7,5,125,Arkansas,Saline County,107118,122437
50,3,7,5,127,Arkansas,Scott County,11233,10281
50,3,7,5,129,Arkansas,Searcy County,8195,7881
50,3,7,5,131,Arkansas,Sebastian County,125744,127827
50,3,7,5,133,Arkansas,Sevier County,17058,17007
50,3,7,5,135,Arkansas,Sharp County,17264,17442
50,3,7,5,137,Arkansas,Stone County,12394,12506
50,3,7,5,139,Arkansas,Union County,41639,38682
50,3,7,5,141,Arkansas,Van Buren County,17295,16545
50,3,7,5,143,Arkansas,Washington County,203065,239187
50,3,7,5,145,Arkansas,White County,77076,78753
50,3,7,5,147,Arkansas,Woodruff County,7260,6320
50,3,7,5,149,Arkansas,Yell County,22185,21341
40,4,9,6,0,California,California,37253956,39512223
50,4,9,6,1,California,Alameda County,1510271,1671329
50,4,9,6,3,California,Alpine County,1175,1129
50,4,9,6,5,California,Amador County,38091,39752
50,4,9,6,7,California,Butte County,220000,219186
50,4,9,6,9,California,Calaveras County,45578,45905
50,4,9,6,11,California,Colusa County,21419,21547
50,4,9,6,13,California,Contra Costa County,1049025,1153526
50,4,9,6,15,California,Del Norte County,28610,27812
50,4,9,6,17,California,El Dorado County,181058,192843
50,4,9,6,19,California,Fresno County,930450,999101
50,4,9,6,21,California,Glenn County,28122,28393
50,4,9,6,23,California,Humboldt County,134623,135558
50,4,9,6,25,California,Imperial County,174528,181215
50,4,9,6,27,California,Inyo County,18546,18039
50,4,9,6,29,California,Kern County,839631,900202
50,4,9,6,31,California,Kings County,152982,152940
50,4,9,6,33,California,Lake County,64665,64386
50,4,9,6,35,California,Lassen County,34895,30573
50,4,9,6,37,California,Los Angeles County,9818605,10039107
50,4,9,6,39,California,Madera County,150865,157327
50,4,9,6,41,California,Marin County,252409,258826
50,4,9,6,43,California,Mariposa County,18251,17203
50,4,9,6,45,California,Mendocino County,87841,86749
50,4,9,6,47,California,Merced County,255793,277680
50,4,9,6,49,California,Modoc County,9686,8841
50,4,9,6,51,California,Mono County,14202,14444
50,4,9,6,53,California,Monterey County,415057,434061
50,4,9,6,55,California,Napa County,136484,137744
50,4,9,6,57,California,Nevada County,98764,99755
50,4,9,6,59,California,Orange County,3010232,3175692
50,4,9,6,61,California,Placer County,348432,398329
50,4,9,6,63,California,Plumas County,20007,18807
50,4,9,6,65,California,Riverside County,2189641,2470546
50,4,9,6,67,California,Sacramento County,1418788,1552058
50,4,9,6,69,California,San Benito County,55269,62808
50,4,9,6,71,California,San Bernardino County,2035210,2180085
50,4,9,6,73,California,San Diego County,3095313,3338330
50,4,9,6,75,California,San Francisco County,805235,881549
50,4,9,6,77,California,San Joaquin County,685306,762148
50,4,9,6,79,California,San Luis Obispo County,269637,283111
50,4,9,6,81,California,San Mateo County,718451,766573
50,4,9,6,83,California,Santa Barbara County,423895,446499
50,4,9,6,85,California,Santa Clara County,1781642,1927852
50,4,9,6,87,California,Santa Cruz County,262382,273213
50,4,9,6,89,California,Shasta County,177223,180080
50,4,9,6,91,California,Sierra County,3240,3005
50,4,9,6,93,California,Siskiyou County,44900,43539
50,4,9,6,95,California,Solano County,413344,447643
50,4,9,6,97,California,Sonoma County,483878,494336
50,4,9,6,99,California,Stanislaus County,514453,550660
50,4,9,6,101,California,Sutter County,94737,96971
50,4,9,6,103,California,Tehama County,63463,65084
50,4,9,6,105,California,Trinity County,13786,12285
50,4,9,6,107,California,Tulare County,442179,466195
50,4,9,6,109,California,Tuolumne County,55365,54478
50,4,9,6,111,California,Ventura County,823318,846006
50,4,9,6,113,California,Yolo County,200849,220500
50,4,9,6,115,California,Yuba County,72155,78668
40,4,8,8,0,Colorado,Colorado,5029196,5758736
50,4,8,8,1,Colorado,Adams County,441603,517421
50,4,8,8,3,Colorado,Alamosa County,15445,16233
50,4,8,8,5,Colorado,Arapahoe County,572003,656590
50,4,8,8,7,Colorado,Archuleta County,12084,14029
50,4,8,8,9,Colorado,Baca County,3788,3581
50,4,8,8,11,Colorado,Bent County,6499,5577
50,4,8,8,13,Colorado,Boulder County,294567,326196
50,4,8,8,14,Colorado,Broomfield County,55889,70465
50,4,8,8,15,Colorado,Chaffee County,17809,20356
50,4,8,8,17,Colorado,Cheyenne County,1836,1831
50,4,8,8,19,Colorado,Clear Creek County,9088,9700
50,4,8,8,21,Colorado,Conejos County,8256,8205
50,4,8,8,23,Colorado,Costilla County,3524,3887
50,4,8,8,25,Colorado,Crowley County,5823,6061
50,4,8,8,27,Colorado,Custer County,4255,5068
50,4,8,8,29,Colorado,Delta County,30952,31162
50,4,8,8,31,Colorado,Denver County,600158,727211
50,4,8,8,33,Colorado,Dolores County,2064,2055
50,4,8,8,35,Colorado,Douglas County,285465,351154
50,4,8,8,37,Colorado,Eagle County,52197,55127
50,4,8,8,39,Colorado,Elbert County,23086,26729
50,4,8,8,41,Colorado,El Paso County,622263,720403
50,4,8,8,43,Colorado,Fremont County,46824,47839
50,4,8,8,45,Colorado,Garfield County,56389,60061
50,4,8,8,47,Colorado,Gilpin County,5441,6243
50,4,8,8,49,Colorado,Grand County,14843,15734
50,4,8,8,51,Colorado,Gunnison County,15324,17462
50,4,8,8,53,Colorado,Hinsdale County,843,820
50,4,8,8,55,Colorado,Huerfano County,6711,6897
50,4,8,8,57,Colorado,Jackson County,1394,1392
50,4,8,8,59,Colorado,Jefferson County,534543,582881
50,4,8,8,61,Colorado,Kiowa County,1398,1406
50,4,8,8,63,Colorado,Kit Carson County,8270,7097
50,4,8,8,65,Colorado,Lake County,7310,8127
50,4,8,8,67,Colorado,La Plata County,51334,56221
50,4,8,8,69,Colorado,Larimer County,299630,356899
50,4,8,8,71,Colorado,Las Animas County,15507,14506
50,4,8,8,73,Colorado,Lincoln County,5467,5701
50,4,8,8,75,Colorado,Logan County,22709,22409
50,4,8,8,77,Colorado,Mesa County,146723,154210
50,4,8,8,79,Colorado,Mineral County,712,769
50,4,8,8,81,Colorado,Moffat County,13795,13283
50,4,8,8,83,Colorado,Montezuma County,25535,26183
50,4,8,8,85,Colorado,Montrose County,41276,42758
50,4,8,8,87,Colorado,Morgan County,28159,29068
50,4,8,8,89,Colorado,Otero County,18831,18278
50,4,8,8,91,Colorado,Ouray County,4436,4952
50,4,8,8,93,Colorado,Park County,16206,18845
50,4,8,8,95,Colorado,Phillips County,4442,4265
50,4,8,8,97,Colorado,Pitkin County,17148,17767
50,4,8,8,99,Colorado,Prowers County,12551,12172
50,4,8,8,101,Colorado,Pueblo County,159063,168424
50,4,8,8,103,Colorado,Rio Blanco County,6666,6324
50,4,8,8,105,Colorado,Rio Grande County,11982,11267
50,4,8,8,107,Colorado,Routt County,23509,25638
50,4,8,8,109,Colorado,Saguache County,6108,6824
50,4,8,8,111,Colorado,San Juan County,699,728
50,4,8,8,113,Colorado,San Miguel County,7359,8179
50,4,8,8,115,Colorado,Sedgwick County,2379,2248
50,4,8,8,117,Colorado,Summit County,27994,31011
50,4,8,8,119,Colorado,Teller County,23350,25388
50,4,8,8,121,Colorado,Washington County,4814,4908
50,4,8,8,123,Colorado,Weld County,252825,324492
50,4,8,8,125,Colorado,Yuma County,10043,10019
40,1,1,9,0,Connecticut,Connecticut,3574097,3565287
50,1,1,9,1,Connecticut,Fairfield County,916829,943332
50,1,1,9,3,Connecticut,Hartford County,894014,891720
50,1,1,9,5,Connecticut,Litchfield County,189927,180333
50,1,1,9,7,Connecticut,Middlesex County,165676,162436
50,1,1,9,9,Connecticut,New Haven County,862477,854757
50,1,1,9,11,Connecticut,New London County,274055,265206
50,1,1,9,13,Connecticut,Tolland County,152691,150721
50,1,1,9,15,Connecticut,Windham County,118428,116782
40,3,5,10,0,Delaware,Delaware,897934,973764
50,3,5,10,1,Delaware,Kent County,162310,180786
50,3,5,10,3,Delaware,New Castle County,538479,558753
50,3,5,10,5,Delaware,Sussex County,197145,234225
40,3,5,11,0,District of Columbia,District of Columbia,601723,705749
50,3,5,11,1,District of Columbia,District of Columbia,601723,705749
40,3,5,12,0,Florida,Florida,18801310,21477737
50,3,5,12,1,Florida,Alachua County,247336,269043
50,3,5,12,3,Florida,Baker County,27115,29210
50,3,5,12,5,Florida,Bay County,168852,174705
50,3,5,12,7,Florida,Bradford County,28520,28201
50,3,5,12,9,Florida,Brevard County,543376,601942
50,3,5,12,11,Florida,Broward County,1748066,1952778
50,3,5,12,13,Florida,Calhoun County,14625,14105
50,3,5,12,15,Florida,Charlotte County,159978,188910
50,3,5,12,17,Florida,Citrus County,141236,149657
50,3,5,12,19,Florida,Clay County,190865,219252
50,3,5,12,21,Florida,Collier County,321520,384902
50,3,5,12,23,Florida,Columbia County,67531,71686
50,3,5,12,27,Florida,DeSoto County,34862,38001
50,3,5,12,29,Florida,Dixie County,16422,16826
50,3,5,12,31,Florida,Duval County,864263,957755
50,3,5,12,33,Florida,Escambia County,297619,318316
50,3,5,12,35,Florida,Flagler County,95696,115081
50,3,5,12,37,Florida,Franklin County,11549,12125
50,3,5,12,39,Florida,Gadsden County,46389,45660
50,3,5,12,41,Florida,Gilchrist County,16939,18582
50,3,5,12,43,Florida,Glades County,12884,13811
50,3,5,12,45,Florida,Gulf County,15863,13639
50,3,5,12,47,Florida,Hamilton County,14799,14428
50,3,5,12,49,Florida,Hardee County,27731,26937
50,3,5,12,51,Florida,Hendry County,39140,42022
50,3,5,12,53,Florida,Hernando County,172778,193920
50,3,5,12,55,Florida,Highlands County,98786,106221
50,3,5,12,57,Florida,Hillsborough County,1229226,1471968
50,3,5,12,59,Florida,Holmes County,19927,19617
50,3,5,12,61,Florida,Indian River County,138028,159923
50,3,5,12,63,Florida,Jackson County,49746,46414
50,3,5,12,65,Florida,Jefferson County,14761,14246
50,3,5,12,67,Florida,Lafayette County,8870,8422
50,3,5,12,69,Florida,Lake County,297052,367118
50,3,5,12,71,Florida,Lee County,618754,770577
50,3,5,12,73,Florida,Leon County,275487,293582
50,3,5,12,75,Florida,Levy County,40801,41503
50,3,5,12,77,Florida,Liberty County,8365,8354
50,3,5,12,79,Florida,Madison County,19224,18493
50,3,5,12,81,Florida,Manatee County,322833,403253
50,3,5,12,83,Florida,Marion County,331298,365579
50,3,5,12,85,Florida,Martin County,146318,161000
50,3,5,12,86,Florida,Miami-Dade County,2496435,2716940
50,3,5,12,87,Florida,Monroe County,73090,74228
50,3,5,12,89,Florida,Nassau County,73314,88625
50,3,5,12,91,Florida,Okaloosa County,180822,210738
50,3,5,12,93,Florida,Okeechobee County,39996,42168
50,3,5,12,95,Florida,Orange County,1145956,1393452
50,3,5,12,97,Florida,Osceola County,268685,375751
50,3,5,12,99,Florida,Palm Beach County,1320134,1496770
50,3,5,12,101,Florida,Pasco County,464697,553947
50,3,5,12,103,Florida,Pinellas County,916542,974996
50,3,5,12,105,Florida,Polk County,602095,724777
50,3,5,12,107,Florida,Putnam County,74364,74521
50,3,5,12,109,Florida,St. Johns County,190039,264672
50,3,5,12,111,Florida,St. Lucie County,277789,328297
50,3,5,12,113,Florida,Santa Rosa County,151372,184313
50,3,5,12,115,Florida,Sarasota County,379448,433742
50,3,5,12,117,Florida,Seminole County,422718,471826
50,3,5,12,119,Florida,Sumter County,93420,132420
50,3,5,12,121,Florida,Suwannee County,41551,44417
50,3,5,12,123,Florida,Taylor County,22570,21569
50,3,5,12,125,Florida,Union County,15535,15237
50,3,5,12,127,Florida,Volusia County,494593,553284
50,3,5,12,129,Florida,Wakulla County,30776,33739
50,3,5,12,131,Florida,Walton County,55043,74071
50,3,5,12,133,Florida,Washington County,24896,25473
40,3,5,13,0,Georgia,Georgia,9687653,10617423
50,3,5,13,1,Georgia,Appling County,18236,18386
50,3,5,13,3,Georgia,Atkinson County,8375,8165
50,3,5,13,5,Georgia,Bacon County,11096,11164
50,3,5,13,7,Georgia,Baker County,3451,3038
50,3,5,13,9,Georgia,Baldwin County,45720,44890
50,3,5,13,11,Georgia,Banks County,18395,19234
50,3,5,13,13,Georgia,Barrow County,69367,83240
50,3,5,13,15,Georgia,Bartow County,100157,107738
50,3,5,13,17,Georgia,Ben Hill County,17634,16700
50,3,5,13,19,Georgia,Berrien County,19286,19397
50,3,5,13,21,Georgia,Bibb County,155547,153159
50,3,5,13,23,Georgia,Bleckley County,13063,12873
50,3,5,13,25,Georgia,Brantley County,18411,19109
50,3,5,13,27,Georgia,Brooks County,16243,15457
50,3,5,13,29,Georgia,Bryan County,30233,39627
50,3,5,13,31,Georgia,Bulloch County,70217,79608
50,3,5,13,33,Georgia,Burke County,23316,22383
50,3,5,13,35,Georgia,Butts County,23655,24936
50,3,5,13,37,Georgia,Calhoun County,6694,6189
50,3,5,13,39,Georgia,Camden County,50513,54666
50,3,5,13,43,Georgia,Candler County,10998,10803
50,3,5,13,45,Georgia,Carroll County,110527,119992
50,3,5,13,47,Georgia,Catoosa County,63942,67580
50,3,5,13,49,Georgia,Charlton County,12171,13392
50,3,5,13,51,Georgia,Chatham County,265128,289430
50,3,5,13,53,Georgia,Chattahoochee County,11267,10907
50,3,5,13,55,Georgia,Chattooga County,26015,24789
50,3,5,13,57,Georgia,Cherokee County,214346,258773
50,3,5,13,59,Georgia,Clarke County,116714,128331
50,3,5,13,61,Georgia,Clay County,3183,2834
50,3,5,13,63,Georgia,Clayton County,259424,292256
50,3,5,13,65,Georgia,Clinch County,6798,6618
50,3,5,13,67,Georgia,Cobb County,688078,760141
50,3,5,13,69,Georgia,Coffee County,42356,43273
50,3,5,13,71,Georgia,Colquitt County,45498,45600
50,3,5,13,73,Georgia,Columbia County,124053,156714
50,3,5,13,75,Georgia,Cook County,17212,17270
50,3,5,13,77,Georgia,Coweta County,127317,148509
50,3,5,13,79,Georgia,Crawford County,12630,12404
50,3,5,13,81,Georgia,Crisp County,23439,22372
50,3,5,13,83,Georgia,Dade County,16633,16116
50,3,5,13,85,Georgia,Dawson County,22330,26108
50,3,5,13,87,Georgia,Decatur County,27842,26404
50,3,5,13,89,Georgia,DeKalb County,691893,759297
50,3,5,13,91,Georgia,Dodge County,21796,20605
50,3,5,13,93,Georgia,Dooly County,14918,13390
50,3,5,13,95,Georgia,Dougherty County,94565,87956
50,3,5,13,97,Georgia,Douglas County,132403,146343
50,3,5,13,99,Georgia,Early County,11008,10190
50,3,5,13,101,Georgia,Echols County,4034,4006
50,3,5,13,103,Georgia,Effingham County,52250,64296
50,3,5,13,105,Georgia,Elbert County,20166,19194
50,3,5,13,107,Georgia,Emanuel County,22598,22646
50,3,5,13,109,Georgia,Evans County,11000,10654
50,3,5,13,111,Georgia,Fannin County,23682,26188
50,3,5,13,113,Georgia,Fayette County,106567,114421
50,3,5,13,115,Georgia,Floyd County,96317,98498
50,3,5,13,117,Georgia,Forsyth County,175511,244252
50,3,5,13,119,Georgia,Franklin County,22084,23349
50,3,5,13,121,Georgia,Fulton County,920581,1063937
50,3,5,13,123,Georgia,Gilmer County,28292,31369
50,3,5,13,125,Georgia,Glascock County,3082,2971
50,3,5,13,127,Georgia,Glynn County,79626,85292
50,3,5,13,129,Georgia,Gordon County,55186,57963
50,3,5,13,131,Georgia,Grady County,25011,24633
50,3,5,13,133,Georgia,Greene County,15994,18324
50,3,5,13,135,Georgia,Gwinnett County,805321,936250
50,3,5,13,137,Georgia,Habersham County,43041,45328
50,3,5,13,139,Georgia,Hall County,179684,204441
50,3,5,13,141,Georgia,Hancock County,9429,8457
50,3,5,13,143,Georgia,Haralson County,28780,29792
50,3,5,13,145,Georgia,Harris County,32024,35236
50,3,5,13,147,Georgia,Hart County,25213,26205
50,3,5,13,149,Georgia,Heard County,11834,11923
50,3,5,13,151,Georgia,Henry County,203922,234561
50,3,5,13,153,Georgia,Houston County,139900,157863
50,3,5,13,155,Georgia,Irwin County,9538,9416
50,3,5,13,157,Georgia,Jackson County,60485,72977
50,3,5,13,159,Georgia,Jasper County,13900,14219
50,3,5,13,161,Georgia,Jeff Davis County,15068,15115
50,3,5,13,163,Georgia,Jefferson County,16930,15362
50,3,5,13,165,Georgia,Jenkins County,8340,8676
50,3,5,13,167,Georgia,Johnson County,9980,9643
50,3,5,13,169,Georgia,Jones County,28669,28735
50,3,5,13,171,Georgia,Lamar County,18317,19077
50,3,5,13,173,Georgia,Lanier County,10078,10423
50,3,5,13,175,Georgia,Laurens County,48434,47546
50,3,5,13,177,Georgia,Lee County,28298,29992
50,3,5,13,179,Georgia,Liberty County,63453,61435
50,3,5,13,181,Georgia,Lincoln County,7996,7921
50,3,5,13,183,Georgia,Long County,14464,19559
50,3,5,13,185,Georgia,Lowndes County,109233,117406
50,3,5,13,187,Georgia,Lumpkin County,29966,33610
50,3,5,13,189,Georgia,McDuffie County,21875,21312
50,3,5,13,191,Georgia,McIntosh County,14333,14378
50,3,5,13,193,Georgia,Macon County,14740,12947
50,3,5,13,195,Georgia,Madison County,28120,29880
50,3,5,13,197,Georgia,Marion County,8742,8359
50,3,5,13,199,Georgia,Meriwether County,21992,21167
50,3,5,13,201,Georgia,Miller County,6125,5718
50,3,5,13,205,Georgia,Mitchell County,23498,21863
50,3,5,13,207,Georgia,Monroe County,26424,27578
50,3,5,13,209,Georgia,Montgomery County,9123,9172
50,3,5,13,211,Georgia,Morgan County,17868,19276
50,3,5,13,213,Georgia,Murray County,39628,40096
50,3,5,13,215,Georgia,Muscogee County,189885,195769
50,3,5,13,217,Georgia,Newton County,99958,111744
50,3,5,13,219,Georgia,Oconee County,32808,40280
50,3,5,13,221,Georgia,Oglethorpe County,14899,15259
50,3,5,13,223,Georgia,Paulding County,142324,168667
50,3,5,13,225,Georgia,Peach County,27695,27546
50,3,5,13,227,Georgia,Pickens County,29431,32591
50,3,5,13,229,Georgia,Pierce County,18758,19465
50,3,5,13,231,Georgia,Pike County,17869,18962
50,3,5,13,233,Georgia,Polk County,41475,42613
